text,label
berbat ötesi sakin sakin gitmeyin resmen facia çok yazik herşey berbat yemekler hizmet temizlik çok çok kötü inşallah kisa sürede batar iflas eder gerekli heryere şikayet edeceğim ben hayatimda bu kadar pis bir otel görmedim havuzu pislik içinde idrar kokusundan havuza girilmiyor sabah kahvaltisinda sadece  çeşit peynir zeytin var evinizde daha rahatsiniz emin olun  yildizliymiş hahhh o otele yildiz verenin,Negative
" yaa bilmiyorum film ilk çıktığında yani gösterime girdiğinde herkes harika süper müthiş diyodu fakat bende bu aralarda güzel korku fişlmleri olmadığı için bi gidiim dedim fakat herkesin o bahsettiği, müthiş süper, klorku filminde ben uyudum ki şu ana kadar hiç bir filmde uyumazdım... ",Negative
çok hızlı bir gönderi oldu . teşekkürler ...,Positive
Daha sonra Double or Nothing için ikisi arasında maç ayarlandı .,Notr
" Ben bir dövüş sanatı hayranı olmama rağmen, bu filmi hiç bir şekilde beğenmedim. Son derece vasat, 80lerin B tarzı ucuz Çin filmlerine benzeyen film. Özellikle de Çinlilerin sonradan seslendirilmiş bir biçimde aksanlı İngilizce konuşmaları filmi resmen berbat etti. Jackie Chan ve Jet Li hayranları sevebilir. ",Negative
 1 ve 2 inci filmlerden aldığım zevki bu filmden alamadım.diğer filmlerde salondan çıktıktan sonra içimde bi hayret vardı insan oğlu neler yapıyor diye...galiba bu filmden çok beklentimiz vardı bundan dolayı diğerlerini kıyaslayınca farkllılık göremedik... ,Negative
 Jennifer Lopez'i artık filmlerde görmemek için dünya çapında oy toplamayı düşünüyorum ne dersiniz... (çok ciddiyim) ,Negative
böyle rezillik görmedim gittiğimiz günden beri hep sorun oldu hizmeti yoktu zaten çalışanları ayrı telden çalıyo hiç güzel rahat bir otel değil kesinlikle tavsiye etmiyorum otelde çalışanlarıda beş para etmez,Negative
kızım ve arkadaşları oyunu çok sevdi.arkadaşıyla hem güzel vakit geçiriyor hemde faydalı bir etkinlik yapıyor.bazı kartlar gerçekten onları zorluyor.çözdüğü zaman çok mutlu oluyorlar.tavsiye edilir.,Positive
Karşılaşmanın ilk yarısı son derece gergin geçti .,Notr
Tüm hastalıkları tedavi edebiliriz .,Notr
"böyle bir ürün tasarlanırken neden kullanımına bakılmaz, anlamak mümkün değil. her şey iyi ama iş demlikten çay doldurmaya geldiğinde değişiyor. ne yaparsanız yapın mutlaka bardağın dışına dökülüyor. çay dolduruken mutlaka elinizde bir bezle dolaşmanız gerekiyor. mutfak tezgahına dökülen çayları silmekten helak olduk! sakın masada ya da bardaklar/fincanlar elinizdeyken çay doldurmaya kalkmayın; sonuç feci! onun dışında ürünün malzeme ve görünümü hoş ama demlikten çay dolduruncaya kadar!...bu kadar büyük firmaların bu kötü ergonomiye sahip ürünlerini görünce, insan eski ""bakırcılar çarşısı""ndaki ustalara saygı göstermeden edemiyor. çünkü bakır demlik alırken, usta su ile doldurup bardağa boşaltıyor ve ürünün işçiliğini öyle sunuyor!  çekiçle tasarlayan ustanın bilgisayar başında ""çizim"" yapandan ""görgü"" olarak farkı bu olsa gerek!...""bu dökülme sorun teşkil etmez"" diyorsanız ürün tavsiye edilir. yok, eğer benim gibi çok çay içiyorsanız elinizden mutfak bezinin eksik olmayacağını da bilmenizi isterim...karar sizin!",Negative
"guzel degisik bir koku, 2 sise bitirip biraktim cunku tene cok yakin bir koku yani kendi kendinizi koklar durursunuz etrafin haberi bile olmaz parfum kullandiginizdan. ego kokusu istiyorsaniz o parfum bu degil:)",Negative
Bu dergiler yoluyla daha geniş kitlelere ulaştı .,Notr
kendinize bir yorum çıkarabilirsiniz karar sizin tabi ki .,Negative
Dünya Savaşı sırasında Amerikan ordusunda görev yaptı .,Notr
Departmanın başkenti Sucre şehridir .,Notr
Habsburglar’dan ayrılıp Fransa’ya bağlanmak istediği iddia edilir .,Notr
"uzun zaman önce bi̇ri̇ni̇n üzeri̇nde kokusunu alip hayran olduğum parfüm,sevmedi̇ği̇m bi̇ri̇ olduğu i̇çi̇n 4 yildir soramamiştim adini parfümün ",Positive
kullandım fakat her kullanımda göz altıma sürmememe rağmen gözlerimi yaktı...,Negative
"40 litrelik bir çantaya ihtiyacım vardı, bir çok yere baktım, çok yorum ve tavsiye okudum. en sonunda bu çantaya karar verdim. malzeme güzel, fermuarlar kaliteli,dikişler ve genel malzeme kalitesi gayet yeterli. sadece omuz kısmından ayarı olmaması kötü ama onu da ben kendim hallettim kolayca.. omuz hizasındaki d-ringler iyi olmuş. çanta içerisinde yeterince göz ve kimlik vs koyabileceğiniz yer var.ben çantaya bir de yağmurluk ekleyerek tadını çıkartmaya başladım. tavsiye ederim.sonuçta bir dağcı çantası değil bu, backpack !!",Positive
 Felaket filmi yapacağız diye çok abartılmış. Bence saçma ve gereksiz bir film. ,Negative
 Bütün C. Nolan filmleri gibi çok etkileyici. Baştan sona 1 saniye bile tempo düşmüyor. Açıkçası çok etkileyici. ,Positive
kargo 1 gün sonra elime ulaştı. ürünün malzeme kalitesi güzel diyebilirim. fiyat performans olarak kesinlikle tercih edilebilecek bir ürün. ,Positive
kesinlikle çok etkili. arabamda yılların tortulaşmış kirlerini sıktığım gibi çıkardı. olumsuz yorum yapanları anlamak zor.,Positive
Serbest doğmuştur ve serbest ölecektir .,Notr
Antiler Gelmeden Şunu diyim kudurun ,Negative
Bir de asist yapmıştır .,Notr
"ürün çok iyi geldi boyası kaliteli hızlı kargo , tavsiye ederim.",Positive
Türkçe karşılığı yolcu isim kaydıdır .,Notr
aslında şarj aleti için aldığım bir ürün fiyatına göre iyi ,Positive
Başarıyı rekabet getirir .,Notr
Taksim metro istasyonuna dört ana giriş kapısı vardır .,Notr
 annem aptal gerizekali oc olmayin dedi hayır hayır annem duygu özaslan veya norm ender tweeti atmayin dedi ,Negative
Bunların dışındakiler çöp,Negative
ürüne gelecek olursak ; fırın çok hafif olduğundan kapağını açarken yerinden oynayıp üzerinize doğru geliyor. ayrıca ızgarası da yamuk duruyor. sadece börek yapmaya fırsat bulabildim. üst kısmı altından daha çabuk pişiyor ve normalde eski fırınım ile yaptığım süreden yaklaşık 10-15 dk daha uzun sürede pişirdi.  ,Negative
" hayatımda izlediğim en kötü filmlerden birisi gemide mükemmeldi,fakat bu film berbat ",Negative
dedikodu yapmayı yalan söylemeyi kahpelik yapmayı ortalık orospusu küçük pipili bir fahişe olmayı ibne olmayı çok seviyorum ,Negative
"yazılanlara bakarak aldım, ama zor kısa sakalı bile kesemiyor",Negative
"ürünün küçük ve hafif olması, şarjının uzun süre gidiyor olması, titreşim özelliği olması ve bunun kapatılabiliyor olması, şarj miktarını gösterebiliyor olması çok hoş. konuşmadaki ses gayet net. tabi ki özellik yanında fiyat da önemli bizim için. hepsi birleşince türünün en güzel ürünü diyebiliriz. ",Positive
telefon harika arkadaşlar 5.1 inç olmasıda mükemmel çok kibar ve kullanışlı bi telefon kesinlikle tavsiye,Positive
fiyat aralığının tartışmasız en iyi telefonu ve oldukça kaliteli. üstelik android one projesine dahil bir telefon tabii ki de bu fiyat aralığında ilk tercihiniz olmalı. ,Positive
kötü bir ürün  ama fiyatını düşününce normal. ,Negative
çok mucize beklemeyin ama fena değil aman kışın dikkat rengine aldanıp kışın koymayın.,Positive
"cafe fernandoyu uzun yıllardır takip ettiğim için kitabının muhteşem olacağını biliyordum. parasını fazla bulan varsa çok daha fazla eder emin olun. benim tek sorunum kargo ile oldu, hızlı teslimatı seçmedim ve istanbulda merkezi bir yerde olmama rağman kitap elime 4. gün ulaştı. o da kargo şirleti ile yaptığımız 3 arama sonucu... hızlı teslimat yapın yada direk kitapçıdan alın. bu arada önemli bir konu da kitabın herhangi bir koruma olmadan direk kutuya konulmuş olmasında aslında. ben kitap siparişi verdiğim zaman kitaplar her zaman koruma poşeti ile birlikte geliyor. o yüzden çok şaşırdım. neyse ki şans eseri hasar görmeden gelmişti...",Positive
"ürün zamanında, sorunsuz ve korunaklı bir şekilde teslim edildi",Positive
ürün kisa sürede ulasti mükemmel tasekkürler,Positive
 Beklentileri karşılamıyor. Hayal kırıklığına uğramıyım diyorsunuz ama kaçış yok. Filmin modern afişine kapılıpta gitmeyin. ,Negative
market fiyatlarina gore cok daha uygun bir fiyata satiliyor hepsiburada'da. ustelik son derece iyi bir ambalaji var tasima sirasinda deforme olmuyor. ,Positive
"her zamanki gibi çok hızlı, süper fiyat ve sorunsuz adrese teslimat. böyle devam ederse hepsiburada.com haricinde alışveriş yapmayacağım.",Positive
çook kötümy meriç otel bir tatil yeri değil huzur evi bunu söleyen ben değilim oranin müdürü otelde animasyon var deniliyo ama hiç öle bişey yok kendi kendini eğlendiriyosun ayni şey gibi kendin pişir kendin ye gibi bu otelde  hafta kaldim inanin hergün tavuk yedim tavuk kizartma tavuk döner tavuk sote ve tavuk rosto ilk defa tavuk rosto yu burda yedim tüm içecekler uludağ kola meyvali gazoz hiç birinde tat yok size tavsiyem bu otele giderseniz yaninizda peçete götürün çünkü havuz başinda peçete istediğinizde size tuvalet kağidi veriyolar ve okey takimi falan götürün akşamlari ihtiyaciniz olabilir vakit geçirmek için  ben bir daha bu otele gitmem sizde bu yazilanlari dikkate alip kararinizi öle verin,Negative
" En ufak düzgün bir espri yok, birine eşşek şakası yapmak yada saçma durumlara düşürerek komedi yapılmaya çalışımış. filmi izlemek için hiçbir zeka sarfetmeniz gerekmiyor, ayrıca filmde kızların oralarını buralarını göstererek de olayı son noktaya taşımışlar. Tüm filmde sarışın hatunun kalçaları vardı suratını görebilsek oyunculuğunu yorumlayabilirdik belkide. ",Negative
" mükemmel mükemmel mükemmel.. başka söylüyecek kelime bulamıyorum.harika olmuş.3,filmi merakla bekliyorum...oda süper olucak... ",Positive
Kilit zorlama ile veya bir anahtar ile açılabilir .,Notr
FATURAYI 10 GÜNDE DEFALARCA ARAYARAK ANCA ALABİLDİM,Negative
 son zamanlarda izlediğim en güzel filmdi mutlaka izleyin derim ,Positive
Eğitimini tamamladıktan sonra büyükannesi ile yaşamak için Saratov şehrine taşındı .,Notr
Az önce binlerce insanın suçsuz yere hapis yatmasında payı olan bi göt dedi ki ben artık virüs yüzünden hapis hayatı yaşamak istemiyorum Seni öldürürüm bebe ,Negative
kredi kartına taksit yaptığı için alıyorum. hepsiburada.com yazılı bir kesede geliyor.bu yılın son tarihli ürünü. eski değil kargo ücreti de oldukça yüksek,Negative
Onun tapınağı her zaman açık olan bir Sığınma yeriydi .,Notr
Futbolculuk döneminde Defans bölgesinde oynamaktaydı .,Notr
Ürün fiyatına göre güzel iş çıkarıyor...,Negative
5110g-5210g-901nd bu 3 cihaz mükemmel 3ünü de denedim,Negative
Sırt üstü yüzme suyun üzerinde sırt üstü yatarak yapılmaktadır .,Notr
 boşa vakit harcadığım film.. vasat bile değil benim için.. ,Negative
 en iyi ikili ,Positive
Sayı ve teçhizat bakımından üstün olan Rusya Çeçen kamplarını tek tek bastı .,Notr
Yunanların yoğun olduğu bir nüfusa sahip olan bir bölgedir .,Notr
Dolayısıyla sanal bir kavram gerçek ya da var olan değildir .,Notr
ürünü buradan sipariş verdim 4 gündür tedarik edilemiyor. tedarik sıkıntısı çekilen bi ürün. tavsiye etmiyorum. hepsiburada.com kesinlikle hızlı çalışmıyor. ürünler geç tedarik edilip geç elimize ulaşıyor..,Negative
bulaşık makinasında gönül rahatlığıyla yıkayabilirsiniz. diğer steak tahtaları gibi ısıya maruz kalınca kıymıkları ayrılıp kullanılmaz hale gelmiyor. yemeğin soğumasını geciktiriyor. sadece steak için değil kendinizi tüm yemeklerinizi bunla yerken bulabilirsiniz. bekar evinin tek tabagı olmaya aday,Positive
NORMAL VASATIN ALTINDA BİR OTEL BENCE OTEL DEĞİL PANSİYONPEK ZEVK ALMADIM,Negative
"kokusu çok güzel,tavsiye ederim.hızlı kargo için hepsiburda markete teşekkür ederim.",Positive
" &quot;tepenin gözleri&quot; her yönüyle hayatımda izlediğim en berbat filmlerden biriydi.ne konusu,ne kurgusu ne de gidişatı hiç ilgi çekici değildi.hatta filmi yarıda bırakmayı bile düşündüm.ama belki sonu güzel çıkabilir diye düşünerek bitene kadar sabrettim.fakat saçma sapan bir senaryoya ve olay örgüsüne sahip bir filmdi gerçekten.hani küçük çocukları &quot;öcü geliyor &quot; diye korkuturlar ya..işte aynen öyle öcülerin olduğu son derece anlamsız bir filmdi.inandırıcı değildi.bu film sadece zaman kaybı...onun yerine &quot;dehşet sokağı &quot; filmini izlemenizi öneririm.konusu ve efektleriyle çok daha güzel bir korku_gerilim filmi... ",Negative
lensler kalitesiz sağa sola ileri geri ayarlama kısmı yetersiz.. fakat fiyatına göre denemek için alabilirsiniz.. daha iyisini kullandığım için bana yetersiz geldi..,Negative
philip lumeayi sipariş ettm daha bugun yani cuma günü elime geçti yapilişi cok rahat bugun kullandm bakalm ikinci seansta tüylerm azalck mi ama ben cok begendm herkese tavsiye ederm tesekkur hepsiburada.con ,Positive
ürün elime market alışverişi kadar çabuk geldi. teşekkürler h.b.,Positive
Bir genç kızın gideceği türde değil. Bodrumda tatil geöirecek bir insan için iyi değil. Sadece denizi güzel. Çok sıkıcı bir tesis.,Negative
ürün az önce elime ulaştı.. gayet memnun kaldım fiyatına göre kaçırılmaması gereken bir ürün diye düşünüyorum..  futbol oynayan ya da ilgilenen tüm arkadaşların edinmesi gereken bir ürün.. hepsiburada.coma teşekkürler,Positive
" kayıp çocuklar kenti gibi yeryüzünün en güzel aşk ve şiir filmini yapmış bir yönetmenin böylesine amerikan sineması kokakn, öyküsü bir türlü akmayan, ifadesiz bir film yapması öfkelendirdi beni. jeunet için mutlaka izlenecek ama çok da bir şey beklenmeden (mümkün mü???) bu eylem yerine getirilecek. filmin tek görülmesi gereken iki anı: jodie foster ve denis lavantın göündüğü sahneler. ",Negative
 Çok sıkıcı... ,Negative
"Mal mısınız nesiniz? Adamlar daha çok çalmak için Ayasofyanın şimdi de yıllık en fazla 35 milyon TL olan gelirini 400 milyon TL e çıkardı, tüm köprülerden daha fazla gelir diyorlar. Günlük 11 bin giriş hee? üstelik bunu hıyar muhalefete söyletiyorlar! De bi defolun gidin da",Negative
"parlatıcı fiyatına set, güzel ürün",Positive
Bu yapılarda ışığın kullanıldığı fotosentez tepkimeleri gerçekleşir .,Notr
barfiks elime geçince duvardan duvara kurdum ve şuan memnunum çünkü çivilememe gerek bile kalmadan sıkıştırarak kullanabiliyorum da ama aklım kalır düşmekten korkarım derseniz ve yükseğe monte etmek isterseniz siz bilirsiniz. gayet kullanışlı sorun olacağını sanmıyorum. tavsiye ederim.,Positive
ürünün bir önceki modelini uzun yıllar kullandım. bunu da markaya güvendiğim için aldım. pişman etmedi beni. eğer ups ihtiyacınız varsa küçük durumlar için ideal. bu arada hızlı ve sorunsuz gönderi için teşekkürler hepsiburada...,Positive
Aerodinamik konusunda yaptığı ileri düzeydeki çalışmaları ile ünlüdür .,Notr
 arkadaşlar imdb puanlaması listenin altında yazıyor.kendi filmlerini almaları gibi bir oncelik yok oyle olsa idi kurusowanin 7 samurayı ilk 20 de yer almazdı. siteden kopyalıyorum. The formula for calculating the Top Rated 250 Titles gives a true Bayesian estimate: weighted rating (WR) = (v ÷ (v+m)) × R + (m ÷ (v+m)) × C where: R = average for the movie (mean) = (Rating) v = number of votes for the movie = (votes) m = minimum votes required to be listed in the Top 250 (currently 1300) C = the mean vote across the whole report (currently 6.7) ,Positive
eğer sadece kilonuzu ölçecekseniz bir şey diyemem ancak diğer tüm ölçümleri ciddi sapmalar veriyor.. ben iade ettim...,Negative
düzenli bir beslenme ile kullanıldığında etkili bir ürün. termojenik etkisi fark ediliyor.,Positive
cok bişi beklemeyin lazeri kaydırma yapıor,Negative
İç saha maçlarını Özer Türk Stadyumunda oynamaktadır .,Notr
Şebinkarahisar’ın batısında yer almaktadır .,Notr
